date,AAPL,AMD,CRM,FB,IBM,INTL,MMM,MSFT,MSI,NVDA,ORCL,QCOM,SAP,SYMC,TDC,VMW
2018-07-31,190.2899932861328,18.329999923706055,137.14999389648438,172.5800018310547,144.92999267578125,53.59000015258789,212.32000732421875,106.08000183105469,121.30000305175781,244.86000061035156,47.68000030517578,64.08999633789062,116.04000091552734,20.219999313354492,38.290000915527344,144.58999633789062
2018-08-01,201.5,18.479999542236328,137.67999267578125,171.64999389648438,143.5,54.43000030517578,207.0500030517578,106.27999877929688,120.9000015258789,246.47000122070312,47.349998474121094,64.3499984741211,115.94999694824219,20.43000030517578,38.0099983215332,144.5800018310547
2018-08-02,207.38999938964844,18.790000915527344,141.13999938964844,176.3699951171875,142.9600067138672,56.45000076293945,205.52999877929688,107.56999969482422,121.5199966430664,250.6199951171875,47.900001525878906,64.7699966430664,115.56999969482422,20.8799991607666,38.65999984741211,148.07000732421875
2018-08-03,207.99000549316406,18.489999771118164,141.0399932861328,177.77999877929688,147.6999969482422,55.34000015258789,207.2899932861328,108.04000091552734,117.66999816894531,252.10000610351562,48.470001220703125,65.4000015258789,115.70999908447266,19.25,38.130001068115234,149.4499969482422
2018-08-06,209.07000732421875,19.43000030517578,142.7100067138672,185.69000244140625,146.02999877929688,55.5,206.6999969482422,108.12999725341797,119.22000122070312,254.02999877929688,48.66999816894531,65.7300033569336,115.23999786376953,19.579999923706055,39.13999938964844,151.3800048828125
2018-08-07,207.11000061035156,19.559999465942383,144.44000244140625,183.80999755859375,147.00999450683594,55.36000061035156,208.57000732421875,108.87999725341797,121.0,256.95001220703125,48.47999954223633,65.44000244140625,115.58999633789062,19.440000534057617,39.709999084472656,153.05999755859375
2018-08-08,207.25,19.579999923706055,145.1699981689453,185.17999267578125,146.88999938964844,55.470001220703125,207.13999938964844,109.48999786376953,119.81999969482422,258.4200134277344,48.38999938964844,65.16000366210938,116.0199966430664,19.440000534057617,40.459999084472656,152.83999633789062
2018-08-09,208.8800048828125,19.100000381469727,145.82000732421875,183.08999633789062,144.77000427246094,55.400001525878906,204.77999877929688,109.66999816894531,121.44999694824219,256.4599914550781,48.540000915527344,65.08000183105469,115.69000244140625,19.229999542236328,40.61000061035156,153.75999450683594
2018-08-10,207.52999877929688,19.059999465942383,145.50999450683594,180.25999450683594,144.47999572753906,54.849998474121094,201.9600067138672,109.0,121.01000213623047,254.7899932861328,48.31999969482422,64.81999969482422,112.86000061035156,19.18000030517578,40.630001068115234,153.2100067138672
2018-08-13,208.8699951171875,19.729999542236328,144.4499969482422,180.0500030517578,142.7100067138672,55.099998474121094,199.83999633789062,108.20999908447266,121.3499984741211,256.1199951171875,48.0099983215332,64.83999633789062,114.0999984741211,18.809999465942383,40.599998474121094,151.94000244140625
2018-08-14,209.75,20.020000457763672,146.57000732421875,181.11000061035156,143.36000061035156,55.56999969482422,200.52000427246094,109.55999755859375,121.0,261.42999267578125,48.22999954223633,65.43000030517578,114.16999816894531,18.65999984741211,40.93000030517578,152.25
2018-08-15,210.24000549316406,19.700000762939453,145.0399932861328,179.52999877929688,143.91000366210938,54.59000015258789,201.38999938964844,107.66000366210938,120.27999877929688,259.0799865722656,47.84000015258789,65.68000030517578,113.22000122070312,18.549999237060547,40.5099983215332,152.0399932861328
